0.33361,-0.805628,0.150031,0.0829978,-12.7364,78.5076,-6.90647,58.8648,-0.0802192,-10.553,-0.0800988,0.00760155,0.303991
0.341271,-2.59995,0.202009,0.0784369,-23.4786,77.926,-5.21344,49.234,-0.0801717,-10.561,-0.08028,0.00759129,0.384271
0.348967,-1.03344,0.263628,0.0738821,-36.0517,77.0281,-6.06888,34.9075,-0.0751287,-9.843,-0.0747211,0.0076327,0.458992
0.357072,-0.699355,0.327862,0.0693025,-49.1262,75.7399,-5.99437,20.6193,-0.0785495,-9.775,-0.0746096,0.00803575,0.533602
0.364748,-0.695436,0.385798,0.064481,-61.0503,74.2409,-5.83822,7.35234,-0.064479,-8.569,-0.0688584,0.00752468,0.60246
0.372464,-0.639377,0.442167,0.0599662,-72.6181,72.4298,-5.5763,-5.76464,-0.0683491,-8.943,-0.0672932,0.00764275,0.669753
0.380136,-1.14421,0.472132,0.0553805,-79.1828,70.465,-3.18065,-11.8985,-0.0460578,-6.057,-0.0462921,0.00760405,0.716045
0.387834,0.457131,0.504767,0.0508181,-86.2503,68.3171,-3.41187,-21.345,-0.0332354,-4.355,-0.0331157,0.00763155,0.749161
0.395527,-1.25541,0.513956,0.0462392,-88.8662,66.1053,-1.26355,-24.0244,-0.0270465,-3.546,-0.0270615,0.00762733,0.776222
0.403196,5.68005,0.578846,0.0416628,-102.065,63.5769,-6.40538,-44.8933,-0.0133004,-1.752,-0.0133631,0.00759155,0.789586
0.410871,-1.53638,0.572643,0.0371079,-101.752,61.0522,0.151776,-40.5477,-0.0151244,-1.989,-0.0150996,0.007604,0.804685
0.418533,-1.98408,0.554227,0.0325455,-99.1195,58.6101,1.28439,-39.225,-0.00717259,-0.95,-0.0072238,0.0075501,0.811909
0.426227,-1.75953,0.530036,0.0280154,-95.3838,56.2379,1.80581,-37.3401,0.00107463,0.141,0.00106456,0.0076215,0.810844
0.433889,0.197222,0.522822,0.0234425,-94.882,53.8877,0.243557,-40.7507,0.00390919,0.515,0.00392507,0.00759067,0.806919
0.441607,-0.530537,0.508298,0.0188881,-92.9878,51.565,0.911673,-40.5111,0.00406466,0.531,0.00403064,0.00765473,0.802889
0.449255,-1.14399,0.489145,0.0142953,-90.2215,49.3369,1.34668,-39.5379,0.00262612,0.347,0.00265619,0.00756807,0.800232
0.456917,-0.809088,0.472761,0.00975442,-87.9713,47.1555,1.09095,-39.7248,0.00344992,0.454,0.0034359,0.00759895,0.796797
0.464579,-0.809848,0.456573,0.00519505,-85.7617,45.0309,1.07229,-39.6585,0.00339354,0.447,0.00339673,0.00759181,0.7934
0.472235,-1.0882,0.437825,0.000639957,-83.0652,42.9748,1.30962,-38.7808,0.00333015,0.439,0.00333281,0.00758577,0.790067
0.479886,-0.641563,0.422991,-0.00391151,-81.1115,40.9685,0.949573,-39.1935,0.00407812,0.538,0.00408115,0.00758015,0.785986
0.487555,-0.641563,0.411055,-0.0084596,-79.7078,38.9902,0.679957,-40.0376,0.00130823,0.172,0.00130379,0.00760598,0.784682
0.495222,-1.47895,0.395348,-0.0130232,-77.5904,37.0687,1.02789,-39.4938,-0.00321771,-0.424,-0.00322494,0.00758895,0.787907
0.502987,-0.865257,0.386896,-0.0175766,-76.8498,35.1427,0.355265,-41.3519,-0.00424729,-0.553,-0.00419669,0.00768046,0.792104
0.510648,-0.976619,0.379382,-0.0221848,-76.2977,33.2552,0.268319,-42.7742,-0.00610286,-0.805,-0.00618277,0.00758119,0.798286
0.518344,-0.528576,0.376975,-0.0267335,-76.7046,31.345,-0.196428,-45.556,-0.00678454,-0.889,-0.00673968,0.00763166,0.805026
0.526008,-0.529885,0.37457,-0.0313125,-77.1177,29.4345,-0.200468,-47.8836,-0.00669598,-0.882,-0.00673112,0.00759182,0.811757
0.533735,-1.25585,0.36621,-0.0358676,-76.3948,27.5251,0.347706,-48.522,-0.00809617,-1.057,-0.00802455,0.00765957,0.819782
0.541392,-1.0882,0.358582,-0.0404634,-75.8186,25.6498,0.28008,-49.8887,-0.00691262,-0.912,-0.00698553,0.00757963,0.826767
0.549051,-0.809468,0.352544,-0.0450111,-75.5355,23.7783,0.137348,-51.6199,-0.00570987,-0.752,-0.00569988,0.00759291,0.832467
0.556744,-0.584523,0.346067,-0.0495669,-75.1705,21.9125,0.176774,-53.0813,-0.00292846,-0.385,-0.00292327,0.0076064,0.83539
0.564414,-0.529231,0.339295,-0.0541307,-74.7509,20.0576,0.20331,-54.49,-0.00199999,-0.263,-0.00200048,0.00760452,0.837391
0.572075,-0.474047,0.3301,-0.0586934,-73.8708,18.2267,0.426926,-55.2171,0.00107092,0.141,0.00107224,0.0075952,0.836319
0.579745,-0.531838,0.331842,-0.0632506,-75.0676,16.3644,-0.57999,-59.2832,-0.0104764,-1.378,-0.0104662,0.00760265,0.846785
0.587452,-0.529231,0.317805,-0.0678121,-73.2672,14.5394,0.868958,-57.8588,0.00550363,0.721,0.00548151,0.00763332,0.841303
